order_id,delivery_partner_id,delivery_status,delivery_time_minutes,distance_km,reasons_if_delayed
8875965392,6325,On Time,1.0,2.12,Traffic
971081962,62842,On Time,-2.0,0.56,
1948332638,84415,On Time,5.0,2.86,Traffic
1785558780,85573,On Time,-4.0,2.32,
7590462053,235,On Time,1.0,0.69,Traffic
2135743860,22083,On Time,5.0,2.05,Traffic
9851365751,83505,On Time,-5.0,3.35,
9243090480,95377,Significantly Delayed,29.0,1.48,Traffic
7168596454,1608,Slightly Delayed,8.0,3.42,Traffic
2483565595,25691,On Time,3.0,2.28,Traffic
2484470052,54869,On Time,3.0,3.52,Traffic
7702588270,93742,On Time,-3.0,3.23,
5992338333,91077,On Time,0.0,1.51,
9196796718,37270,On Time,4.0,1.05,Traffic
3291765954,20788,On Time,5.0,0.79,Traffic
652616858,25092,Slightly Delayed,7.0,4.0,Traffic
2613508245,74072,On Time,-5.0,3.67,
8169361928,2274,On Time,4.0,2.97,Traffic
9395982132,33721,On Time,4.0,3.3,Traffic
1914701538,84345,On Time,3.0,4.07,Traffic
6236279358,24906,Significantly Delayed,27.0,3.51,Traffic
2288561509,92861,Slightly Delayed,7.0,2.78,Traffic
2010415757,80134,On Time,-3.0,0.75,
7164827734,62683,On Time,-3.0,2.41,
7971819985,65541,On Time,-5.0,1.42,
8234021674,28230,On Time,3.0,2.96,Traffic
4274404843,59305,On Time,3.0,3.88,Traffic
7353519273,49934,On Time,3.0,4.96,Traffic
8539612501,14166,Slightly Delayed,14.0,1.39,Traffic
5894327065,29930,Slightly Delayed,9.0,3.0,Traffic
77053363,3429,On Time,0.0,2.79,
4467084478,68868,Slightly Delayed,14.0,1.25,Traffic
3514036230,93410,On Time,5.0,4.9,Traffic
4720421794,35894,Slightly Delayed,15.0,3.78,Traffic
3202903413,52139,On Time,2.0,3.39,Traffic
6938082428,60137,Slightly Delayed,6.0,4.41,Traffic
9202941711,2000,On Time,4.0,4.85,Traffic
8963522960,58520,On Time,3.0,2.14,Traffic
9266835891,69070,On Time,-1.0,0.85,
5265722064,46962,On Time,-1.0,1.85,
5514326011,75658,On Time,1.0,1.6,Traffic
9578652103,79729,On Time,-3.0,2.62,
3559061334,57403,Slightly Delayed,11.0,3.12,Traffic
637944734,35435,On Time,4.0,2.16,Traffic
7454643275,72097,On Time,-3.0,3.9,
4319342350,11958,Significantly Delayed,22.0,4.35,Traffic
7568450733,63512,On Time,-3.0,4.36,
734744305,80005,On Time,3.0,2.06,Traffic
5233331050,84617,On Time,3.0,3.36,Traffic
8326867788,56875,On Time,0.0,2.53,
8368819094,11640,On Time,-1.0,2.67,
8700151605,74364,Significantly Delayed,25.0,4.17,Traffic
6269179048,23727,On Time,-2.0,1.07,
1265254177,16267,On Time,-2.0,3.55,
9858963919,50340,Significantly Delayed,29.0,3.87,Traffic
7279564594,45499,On Time,-4.0,1.86,
6983253839,83688,On Time,1.0,4.36,Traffic
9479808024,72459,On Time,-4.0,2.46,
3583522679,68563,On Time,1.0,0.96,Traffic
1923226423,76715,On Time,2.0,3.73,Traffic
664198080,4941,On Time,-1.0,2.9,
4224700084,78588,On Time,0.0,2.73,
969621016,16277,On Time,5.0,2.17,Traffic
8178275820,78985,Slightly Delayed,12.0,2.27,Traffic
4949766982,86551,On Time,4.0,2.3,Traffic
5258344385,16549,On Time,4.0,1.13,Traffic
8101930640,50876,On Time,5.0,4.71,Traffic
6703316563,91135,Slightly Delayed,15.0,4.65,Traffic
7680297690,79007,On Time,2.0,4.55,Traffic
7256340388,87987,Significantly Delayed,29.0,3.92,Traffic
2538269668,36761,On Time,0.0,2.15,
7506762237,17180,Significantly Delayed,23.0,4.76,Traffic
6585436114,97963,Slightly Delayed,7.0,2.49,Traffic
9852996866,4260,On Time,-5.0,1.69,
1991135167,17609,On Time,1.0,1.43,Traffic
7765110772,66182,On Time,-3.0,3.16,
3520718052,91411,On Time,0.0,3.85,
5388573375,45401,On Time,0.0,4.54,
8977771682,45258,On Time,-3.0,3.31,
3596900942,46019,Slightly Delayed,13.0,2.24,Traffic
155295996,5364,On Time,4.0,2.14,Traffic
1945536198,34218,On Time,4.0,2.21,Traffic
2550246555,36017,Slightly Delayed,8.0,2.42,Traffic
4287631655,18788,Significantly Delayed,21.0,0.53,Traffic
2033683703,62688,Significantly Delayed,16.0,0.78,Traffic
9453583714,39114,On Time,-3.0,2.23,
852886125,85502,On Time,-4.0,3.55,
5705899665,75481,On Time,-1.0,4.91,
5706043483,86219,On Time,4.0,4.04,Traffic
5190422833,17583,On Time,-1.0,4.34,
7178188501,70846,On Time,-1.0,3.33,
2864819888,42803,On Time,4.0,3.51,Traffic
7107216633,30190,Slightly Delayed,6.0,1.41,Traffic
1685382357,76806,Significantly Delayed,16.0,1.64,Traffic
7562902958,74174,On Time,1.0,3.27,Traffic
2819953077,76823,Slightly Delayed,12.0,4.25,Traffic
8453462258,98449,On Time,-4.0,0.83,
4605056279,33098,On Time,3.0,3.2,Traffic
5998035939,25912,On Time,-2.0,3.32,
2311501690,81872,On Time,-2.0,4.33,
356495722,57795,On Time,0.0,4.52,
2695448838,56011,Slightly Delayed,7.0,1.36,Traffic
6986791144,75461,Slightly Delayed,12.0,4.04,Traffic
8619571588,12944,On Time,-3.0,2.34,
4088553674,65634,Significantly Delayed,27.0,4.81,Traffic
8177907004,92178,Significantly Delayed,25.0,3.11,Traffic
8533749006,95607,Slightly Delayed,8.0,4.51,Traffic
8694014791,73862,Slightly Delayed,8.0,1.27,Traffic
6311012195,20432,On Time,-2.0,3.44,
1312767771,97744,On Time,5.0,1.58,Traffic
214919848,66328,On Time,5.0,2.87,Traffic
5521682945,20204,Slightly Delayed,8.0,4.67,Traffic
5305770811,76080,Slightly Delayed,6.0,1.74,Traffic
5842420654,60389,Slightly Delayed,6.0,2.08,Traffic
4566893863,40507,On Time,-1.0,3.38,
1523729855,84566,On Time,-1.0,4.46,
2899786983,14386,On Time,1.0,4.79,Traffic
9202528884,33556,Significantly Delayed,30.0,4.54,Traffic
4338327693,98866,Slightly Delayed,13.0,4.94,Traffic
6295686357,81081,On Time,-1.0,4.41,
6396194687,43588,On Time,4.0,3.68,Traffic
5662786245,39082,On Time,1.0,3.05,Traffic
4868150114,52501,Significantly Delayed,17.0,3.86,Traffic
502764834,88857,On Time,5.0,3.37,Traffic
5056125341,39430,Slightly Delayed,11.0,0.77,Traffic
6388618916,62559,On Time,1.0,4.19,Traffic
3508668494,92900,On Time,0.0,2.62,
5289436093,77152,Significantly Delayed,26.0,3.44,Traffic
7596333614,24475,On Time,3.0,4.44,Traffic
6284076508,39939,On Time,1.0,3.07,Traffic
340050407,68329,On Time,-3.0,4.06,
5927472701,95432,On Time,-2.0,2.81,
9216536492,83077,On Time,1.0,2.87,Traffic
3742662928,75517,On Time,-3.0,2.81,
4797768073,88543,Significantly Delayed,18.0,3.18,Traffic
6767935470,44553,On Time,1.0,4.68,Traffic
1963703928,70919,On Time,-3.0,1.88,
552470423,27605,On Time,-4.0,3.92,
739434870,55365,On Time,5.0,1.83,Traffic
7930373606,54606,On Time,5.0,4.4,Traffic
5374978054,63238,On Time,4.0,3.18,Traffic
4361797433,59493,On Time,3.0,0.64,Traffic
2002067527,71608,On Time,2.0,3.85,Traffic
4228110436,24964,Significantly Delayed,30.0,3.94,Traffic
1251118825,17178,Slightly Delayed,13.0,1.52,Traffic
7165265639,71534,On Time,-5.0,4.19,
1255323701,78929,On Time,-2.0,3.42,
807934194,59454,On Time,2.0,4.99,Traffic
7968718292,56005,On Time,1.0,4.24,Traffic
2620531979,23093,Slightly Delayed,9.0,1.54,Traffic
6943430459,75360,On Time,2.0,3.14,Traffic
5607355353,2135,Significantly Delayed,21.0,3.49,Traffic
6696352636,98726,Significantly Delayed,30.0,2.78,Traffic
9325920156,98397,Slightly Delayed,10.0,3.0,Traffic
2286477025,85060,On Time,4.0,3.01,Traffic
6704773223,34344,Significantly Delayed,22.0,4.68,Traffic
1435353007,64672,On Time,1.0,3.36,Traffic
8080970647,70168,On Time,5.0,1.56,Traffic
5881633926,40430,On Time,3.0,3.38,Traffic
4435459085,66771,On Time,0.0,1.72,
6172529406,29606,Significantly Delayed,29.0,4.24,Traffic
9127879048,82835,On Time,2.0,4.96,Traffic
3806545110,52602,On Time,1.0,0.92,Traffic
6919395718,23311,On Time,-4.0,2.54,
5277462976,95207,On Time,1.0,3.75,Traffic
3606274277,83884,On Time,-4.0,3.95,
2065203676,34566,On Time,5.0,3.91,Traffic
4042066387,33983,Slightly Delayed,8.0,4.43,Traffic
3604982656,87446,Slightly Delayed,8.0,3.17,Traffic
1149676745,84700,On Time,0.0,1.02,
3895011687,81696,On Time,5.0,4.37,Traffic
772505056,3187,On Time,-3.0,3.9,
5574765914,8665,On Time,-3.0,0.72,
8812616740,66152,On Time,4.0,2.53,Traffic
1486655525,69381,On Time,2.0,3.44,Traffic
8423025639,63484,Slightly Delayed,14.0,2.22,Traffic
9020705185,92943,On Time,1.0,4.57,Traffic
7719808698,28450,On Time,2.0,3.05,Traffic
3414036630,37389,On Time,-4.0,3.73,
4157869967,51334,On Time,2.0,2.57,Traffic
4873887251,769,On Time,3.0,2.77,Traffic
8031946454,89696,On Time,-1.0,2.72,
8168056170,85462,Slightly Delayed,14.0,0.57,Traffic
3108512811,30893,On Time,2.0,2.16,Traffic
1680591951,96631,On Time,-3.0,4.57,
559245731,20247,On Time,5.0,2.33,Traffic
8655600303,71557,On Time,-3.0,1.6,
8247327365,11031,Slightly Delayed,14.0,3.86,Traffic
9153347285,3684,On Time,0.0,2.46,
1977533409,4601,On Time,-3.0,1.34,
2433646621,67633,Slightly Delayed,9.0,1.03,Traffic
22830983,39491,Significantly Delayed,18.0,1.59,Traffic
1143763031,61900,On Time,1.0,1.67,Traffic
8524056436,33639,On Time,-3.0,3.93,
4262338791,37767,On Time,0.0,1.32,
187728451,36559,On Time,-1.0,3.79,
6754346312,88168,On Time,-1.0,2.23,
5790622967,37995,On Time,-1.0,4.92,
4305348838,11295,Significantly Delayed,25.0,1.16,Traffic
2902411553,73699,On Time,-3.0,1.16,
3691199770,72299,On Time,3.0,4.77,Traffic
775709102,73558,On Time,-1.0,1.0,
5262508570,196,On Time,0.0,3.11,
192109127,98838,Slightly Delayed,10.0,2.64,Traffic
1108215973,3643,Slightly Delayed,6.0,0.96,Traffic
1719134546,3235,On Time,2.0,1.4,Traffic
5280263316,81900,Significantly Delayed,28.0,1.87,Traffic
9448306266,70480,On Time,-5.0,0.55,
8023626961,50594,Slightly Delayed,9.0,1.49,Traffic
1118405605,72673,Slightly Delayed,9.0,0.56,Traffic
8226034341,39659,On Time,3.0,4.97,Traffic
6976835753,67913,On Time,-3.0,0.59,
9171564499,39820,Slightly Delayed,8.0,2.2,Traffic
5393607402,32010,On Time,-4.0,3.76,
5670040592,57209,On Time,2.0,3.5,Traffic
6736891890,72028,Slightly Delayed,12.0,3.45,Traffic
1223255075,4873,On Time,1.0,3.99,Traffic
8158413630,56303,On Time,-2.0,4.08,
7867573412,62986,Significantly Delayed,20.0,2.24,Traffic
1624690598,41423,On Time,-4.0,1.09,
8968945932,53832,Significantly Delayed,26.0,1.18,Traffic
1645212433,77571,Significantly Delayed,27.0,4.25,Traffic
9187046038,84082,On Time,4.0,1.42,Traffic
9305357757,84853,On Time,-3.0,1.02,
8312320295,27452,On Time,0.0,2.96,
3256941332,18290,On Time,-4.0,1.42,
8980502814,67937,On Time,0.0,4.79,
9270396838,46248,On Time,-1.0,1.87,
2892588628,59145,Slightly Delayed,7.0,4.94,Traffic
8774158800,69717,Slightly Delayed,14.0,2.44,Traffic
2056131802,36835,Significantly Delayed,20.0,4.41,Traffic
3528007192,53884,On Time,2.0,0.97,Traffic
2845333894,52847,Slightly Delayed,11.0,2.58,Traffic
6602340187,94455,Significantly Delayed,21.0,4.65,Traffic
721004875,61840,On Time,-4.0,2.71,
7435895360,89661,On Time,5.0,2.26,Traffic
4217659083,94726,Slightly Delayed,13.0,0.56,Traffic
9710865146,9882,On Time,5.0,0.69,Traffic
5375295409,21882,On Time,2.0,0.61,Traffic
6286044248,56074,On Time,-3.0,3.31,
1708282193,34773,On Time,3.0,3.62,Traffic
5746303677,24730,On Time,-1.0,3.82,
3271726381,5783,Significantly Delayed,19.0,1.76,Traffic
9802569856,93443,On Time,-3.0,4.31,
662460037,2466,Slightly Delayed,11.0,4.74,Traffic
8664447334,49008,Significantly Delayed,29.0,4.11,Traffic
3886370975,38359,On Time,4.0,3.43,Traffic
3547006553,31328,Significantly Delayed,19.0,4.41,Traffic
2575965518,33262,On Time,-5.0,1.24,
1529363954,55211,On Time,3.0,0.78,Traffic
8463856241,18824,Slightly Delayed,7.0,4.41,Traffic
2485242479,76138,On Time,-1.0,3.71,
9850673433,19635,Slightly Delayed,7.0,1.39,Traffic
2558680592,91792,On Time,0.0,1.77,
2859167116,34127,Slightly Delayed,15.0,0.66,Traffic
1222236371,94531,Slightly Delayed,11.0,4.79,Traffic
344177904,86602,Slightly Delayed,9.0,2.27,Traffic
6126334783,33084,On Time,5.0,2.26,Traffic
3742575364,22416,On Time,2.0,3.47,Traffic
9272166174,31701,On Time,2.0,1.13,Traffic
9416522701,14560,On Time,0.0,2.82,
7305871805,57764,On Time,-1.0,0.87,
80296810,15362,On Time,-1.0,2.47,
2806868282,5821,On Time,-3.0,3.65,
707033578,33360,On Time,1.0,3.54,Traffic
9026783092,51457,Slightly Delayed,15.0,4.1,Traffic
6229466619,63864,Slightly Delayed,8.0,1.71,Traffic
408720270,2311,Significantly Delayed,16.0,1.09,Traffic
8870165072,53009,On Time,5.0,0.8,Traffic
1979319490,28727,On Time,4.0,1.06,Traffic
840761323,88697,On Time,4.0,3.99,Traffic
744721438,47635,Slightly Delayed,12.0,4.3,Traffic
7421707488,29051,On Time,-4.0,1.44,
1212718824,72361,On Time,-5.0,4.18,
9603256001,5981,Slightly Delayed,12.0,2.98,Traffic
5626888972,53381,On Time,3.0,2.32,Traffic
2300753276,88145,Slightly Delayed,9.0,1.49,Traffic
869629562,80715,On Time,-3.0,4.42,
3429137520,82673,On Time,-3.0,1.67,
9957927297,17981,On Time,2.0,0.97,Traffic
202466684,51649,On Time,-5.0,1.48,
8465721207,56612,On Time,-5.0,2.05,
6194827199,674,On Time,-4.0,0.62,
3942174431,9886,Slightly Delayed,10.0,3.08,Traffic
3189863462,54721,On Time,-3.0,2.7,
5923573134,74712,On Time,5.0,2.43,Traffic
6659747528,93772,On Time,0.0,2.52,
6037541687,39815,On Time,2.0,2.23,Traffic
2585438297,93144,On Time,5.0,3.99,Traffic
8065774615,66569,Significantly Delayed,25.0,4.95,Traffic
1816814476,42751,On Time,3.0,0.55,Traffic
5278014717,87933,On Time,5.0,4.94,Traffic
4265447949,34338,Significantly Delayed,25.0,4.0,Traffic
6752221435,71642,On Time,4.0,0.55,Traffic
8943989258,43725,On Time,3.0,0.8,Traffic
4068367936,95706,On Time,-1.0,3.56,
5735156904,89407,Slightly Delayed,13.0,4.91,Traffic
2405929115,83049,Significantly Delayed,23.0,2.23,Traffic
7913167260,69504,Significantly Delayed,29.0,3.92,Traffic
1989751369,1261,Slightly Delayed,12.0,2.92,Traffic
7338050095,68204,On Time,-2.0,2.31,
9950986048,46130,On Time,3.0,3.9,Traffic
5098703807,46866,On Time,-2.0,4.46,
6937485392,42361,Slightly Delayed,8.0,4.79,Traffic
1266440097,43520,On Time,-5.0,4.01,
7415490509,48639,On Time,-1.0,4.12,
7284991749,4135,On Time,-1.0,2.92,
4645792703,36301,On Time,-5.0,2.04,
3174938939,50364,On Time,0.0,3.76,
1752712049,67307,Slightly Delayed,12.0,4.33,Traffic
8187201830,55955,On Time,-4.0,4.44,
6900896329,97185,On Time,2.0,2.14,Traffic
3793977529,52853,On Time,0.0,4.5,
194459698,66295,On Time,-1.0,1.01,
9330447952,8867,On Time,5.0,3.13,Traffic
2097372277,42338,On Time,-4.0,0.71,
7060954153,21872,On Time,-5.0,1.89,
2921310646,45581,On Time,0.0,4.35,
3983082555,75005,Significantly Delayed,22.0,2.56,Traffic
4867298468,88574,On Time,4.0,1.6,Traffic
3402631472,82219,On Time,0.0,4.47,
1648146562,49114,On Time,-3.0,3.06,
5907766010,85975,Slightly Delayed,11.0,4.11,Traffic
9233577456,29353,On Time,-1.0,4.29,
4084808075,65980,On Time,-2.0,0.66,
7217049550,56744,Significantly Delayed,24.0,2.87,Traffic
1831943568,31014,On Time,5.0,1.86,Traffic
8707473624,54941,On Time,-3.0,4.9,
7075868285,69398,On Time,4.0,3.48,Traffic
5164162918,69542,On Time,-1.0,3.51,
2175298644,37111,On Time,-2.0,2.91,
5882568464,93909,On Time,-2.0,2.42,
7847708619,9898,On Time,1.0,2.54,Traffic
6366048116,82257,On Time,-2.0,2.19,
4926287333,94821,On Time,1.0,2.68,Traffic
5532838325,57010,On Time,-3.0,3.85,
2567996236,61790,On Time,-1.0,1.0,
2655613624,94896,Significantly Delayed,29.0,1.78,Traffic
7706089549,35200,On Time,0.0,3.96,
8257370396,11969,Significantly Delayed,16.0,1.33,Traffic
8623808984,79827,Slightly Delayed,6.0,3.27,Traffic
7579506101,80056,On Time,-3.0,2.05,
8861024199,53729,On Time,-4.0,0.54,
7666131311,35447,On Time,5.0,4.09,Traffic
103589925,83678,Slightly Delayed,10.0,1.05,Traffic
7346858138,83804,On Time,-3.0,1.78,
4963962664,10652,On Time,-4.0,4.59,
9069936094,80189,Significantly Delayed,23.0,3.6,Traffic
4665363191,15760,Slightly Delayed,6.0,1.61,Traffic
888510905,21909,Slightly Delayed,12.0,1.18,Traffic
6876091286,77863,On Time,-2.0,1.57,
2592923105,23178,Significantly Delayed,23.0,4.84,Traffic
2468550508,24846,On Time,3.0,3.31,Traffic
5302956276,6274,On Time,0.0,3.16,
9409714182,4084,Slightly Delayed,12.0,0.86,Traffic
1446221570,213,On Time,-1.0,1.43,
8250036360,65016,On Time,1.0,4.62,Traffic
447464341,85334,Slightly Delayed,7.0,4.08,Traffic
15642223,43306,On Time,3.0,1.44,Traffic
3285378238,8991,Slightly Delayed,15.0,1.46,Traffic
2356483296,38401,Slightly Delayed,8.0,3.25,Traffic
3382911339,84662,On Time,-1.0,4.92,
3690872026,56377,On Time,5.0,3.81,Traffic
6755367585,56444,On Time,-3.0,4.56,
6835850079,92568,On Time,3.0,3.44,Traffic
9345418784,24395,On Time,4.0,4.58,Traffic
7185243614,27663,On Time,2.0,2.47,Traffic
2319044818,66486,On Time,-4.0,1.98,
931834374,48992,On Time,0.0,1.72,
8485398781,70167,On Time,0.0,0.62,
9806464912,89278,Slightly Delayed,14.0,4.41,Traffic
8214365128,68269,On Time,-4.0,2.87,
137089318,32581,On Time,-5.0,3.62,
7615602420,91821,On Time,5.0,2.32,Traffic
3995348964,62259,On Time,4.0,4.1,Traffic
3816542830,38895,On Time,-4.0,1.05,
9665004924,98396,On Time,-1.0,3.11,
1728547597,80933,Significantly Delayed,19.0,2.16,Traffic
5311190131,30345,On Time,1.0,2.18,Traffic
9581592141,70962,On Time,0.0,1.44,
4848863693,56307,On Time,-3.0,3.47,
6374883107,32067,Significantly Delayed,21.0,4.8,Traffic
3270131216,44043,Slightly Delayed,14.0,4.44,Traffic
2643382562,74374,On Time,0.0,1.49,
5212524996,13215,On Time,1.0,4.2,Traffic
9594095277,61215,On Time,-2.0,1.97,
8375863419,89921,Slightly Delayed,15.0,1.19,Traffic
7523880783,23850,On Time,-5.0,3.8,
9670158103,18477,On Time,2.0,1.07,Traffic
4344108631,39923,Slightly Delayed,10.0,3.98,Traffic
2237858,97945,On Time,3.0,3.86,Traffic
3217791988,30480,On Time,-2.0,2.99,
3355718103,84679,On Time,-3.0,1.81,
9590518103,39579,On Time,1.0,3.73,Traffic
6610120274,83714,On Time,1.0,0.9,Traffic
1180899898,24863,On Time,3.0,2.5,Traffic
8758992688,722,Significantly Delayed,25.0,1.35,Traffic
6965716176,48850,On Time,2.0,4.53,Traffic
5527742274,98520,On Time,-5.0,2.61,
826610039,72915,On Time,-1.0,3.04,
3303891913,49372,On Time,5.0,2.77,Traffic
2489292878,88759,On Time,-5.0,4.76,
8589851630,4917,On Time,2.0,1.23,Traffic
4598897781,7752,Slightly Delayed,10.0,3.07,Traffic
6932356214,27028,Slightly Delayed,14.0,1.35,Traffic
3499004322,21541,On Time,-1.0,2.4,
7517620171,48840,On Time,-5.0,0.54,
172987148,66833,Significantly Delayed,25.0,2.52,Traffic
8347207794,88105,On Time,3.0,1.12,Traffic
9472355181,69066,On Time,3.0,2.8,Traffic
1315064289,62602,Significantly Delayed,23.0,2.35,Traffic
9371869941,6805,On Time,0.0,4.35,
5184568404,17462,On Time,-4.0,0.93,
5891002534,79352,Slightly Delayed,10.0,3.92,Traffic
1479730711,36251,Significantly Delayed,21.0,4.51,Traffic
7651037338,62537,On Time,0.0,2.86,
8763754537,16963,On Time,-3.0,0.83,
7683813608,86476,On Time,3.0,3.63,Traffic
6722955128,18697,On Time,-4.0,3.37,
8259274680,17260,On Time,-2.0,3.76,
4620484274,25174,Slightly Delayed,13.0,4.36,Traffic
8260569466,74085,On Time,-4.0,4.84,
8498916204,89588,On Time,0.0,4.77,
3209538967,78212,On Time,4.0,3.13,Traffic
2570640420,99899,On Time,4.0,2.92,Traffic
2066843639,37046,On Time,-5.0,3.92,
7402125753,26429,Slightly Delayed,10.0,4.99,Traffic
9171089443,27400,On Time,0.0,2.95,
3272079644,98992,On Time,3.0,2.67,Traffic
438111050,24502,On Time,-2.0,1.32,
7416160835,11914,On Time,-3.0,1.33,
4075074492,29293,Significantly Delayed,23.0,2.96,Traffic
5536024334,20631,On Time,-4.0,0.83,
2013140214,10693,On Time,5.0,0.51,Traffic
1113582397,38869,On Time,2.0,3.55,Traffic
1083928258,78940,On Time,4.0,0.64,Traffic
4906957374,2235,On Time,-3.0,0.79,
1876614122,4985,On Time,-3.0,4.12,
6556180328,83805,On Time,-1.0,4.26,
7960553477,75158,On Time,-5.0,4.56,
6335972517,51928,Slightly Delayed,12.0,1.39,Traffic
6254948159,72597,On Time,0.0,4.42,
7527936057,67699,On Time,2.0,2.96,Traffic
6257851675,91732,Significantly Delayed,22.0,4.45,Traffic
6832610950,37323,Significantly Delayed,24.0,1.51,Traffic
5085005195,92179,On Time,4.0,4.3,Traffic
2177207547,63474,On Time,-2.0,1.62,
3043364543,64723,On Time,2.0,0.6,Traffic
2823404098,52689,On Time,-2.0,4.66,
646676955,90187,On Time,-4.0,3.76,
5756607486,19872,On Time,-2.0,0.99,
9373691795,89555,On Time,4.0,1.26,Traffic
2611601543,21230,Slightly Delayed,10.0,3.19,Traffic
1491360686,45751,Slightly Delayed,11.0,2.67,Traffic
1824533423,37442,On Time,3.0,2.97,Traffic
2913841018,45079,On Time,0.0,4.32,
3141803761,54528,Significantly Delayed,19.0,0.73,Traffic
6184484468,97219,On Time,1.0,4.75,Traffic
4599327740,43635,On Time,0.0,0.55,
7479207574,23426,Significantly Delayed,29.0,3.74,Traffic
2996133401,8541,On Time,-2.0,1.35,
5972410040,62822,On Time,3.0,2.11,Traffic
4007593324,36657,On Time,4.0,3.37,Traffic
3428454405,81368,On Time,-1.0,1.63,
1160646195,53869,Significantly Delayed,21.0,1.48,Traffic
4376524554,75544,On Time,5.0,1.55,Traffic
1519072771,40607,On Time,2.0,1.52,Traffic
8203685394,92523,On Time,1.0,4.11,Traffic
7906789850,16598,Slightly Delayed,6.0,1.17,Traffic
8073770046,37431,Slightly Delayed,13.0,3.42,Traffic
5190202949,98623,Slightly Delayed,12.0,1.62,Traffic
8542325207,38846,On Time,3.0,4.04,Traffic
7566730050,47294,On Time,1.0,2.52,Traffic
176509722,60612,On Time,-2.0,1.92,
1894603222,90546,On Time,3.0,3.9,Traffic
2694800415,70355,On Time,-5.0,3.85,
5879390688,87608,Slightly Delayed,6.0,2.02,Traffic
1197715978,76039,On Time,3.0,3.68,Traffic
7790696031,60613,On Time,-5.0,4.31,
2189360099,48011,On Time,-3.0,4.48,
3542041943,91300,On Time,2.0,3.35,Traffic
9202469009,39748,On Time,-3.0,3.89,
3985829990,39267,Slightly Delayed,14.0,1.63,Traffic
4341872315,20388,On Time,1.0,1.37,Traffic
4748123248,93163,On Time,-1.0,2.43,
99905061,1750,Slightly Delayed,8.0,3.18,Traffic
9118004489,57515,On Time,-4.0,2.34,
1696936610,10006,On Time,4.0,3.08,Traffic
155669553,73940,On Time,-2.0,0.77,
2885541999,97766,On Time,-3.0,0.83,
2846340681,1441,On Time,3.0,2.36,Traffic
963715332,74026,Slightly Delayed,15.0,0.55,Traffic
2807634451,10898,On Time,5.0,4.64,Traffic
3046341241,42558,On Time,-4.0,1.4,
485687952,41920,Slightly Delayed,12.0,1.05,Traffic
7660904370,82481,Slightly Delayed,12.0,4.8,Traffic
9753033954,66167,On Time,-1.0,3.49,
9509887699,83668,On Time,-1.0,1.44,
1054122071,29382,On Time,2.0,2.96,Traffic
9135272808,58954,On Time,-2.0,3.77,
